Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,300.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,29,"(38.3641, -92.4798)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,300.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,51,"(37.5188, -78.8507)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,301.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,55,"(44.6333, -90.0068)"
2014,UT,Utah,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,301.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,49,"(39.3231, -111.676)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,301.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,51,"(37.5188, -78.8507)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,302.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,51,"(37.5188, -78.8507)"
2014,WA,Washington,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,303,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,53,"(47.378, -120.428)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,303.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,54,"(38.6411, -80.6147)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,303.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,54,"(38.6411, -80.6147)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,303.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,56,"(42.9984, -107.552)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,304.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,55,"(44.6333, -90.0068)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,304.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,21,"(37.5266, -85.29)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,305,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,20,"(38.4828, -98.384)"
2014,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,305.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,16,"(44.3858, -114.661)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,306.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,56,"(42.9984, -107.552)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,307.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,54,"(38.6411, -80.6147)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,307.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,26,"(44.3371, -85.4387)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,307.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,10,"(38.9952, -75.5014)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,307.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,20,"(38.4828, -98.384)"
2014,CT,Connecticut,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,307.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,9,"(41.6179, -72.7254)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,309.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,21,"(37.5266, -85.29)"
2014,SD,South Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,309.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,46,"(44.4332, -100.236)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,310.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,37,"(35.5475, -79.4019)"
2014,DC,District of Columbia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,310.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,11,"(38.9005, -77.0159)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,311.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,26,"(44.3371, -85.4387)"
2014,CO,Colorado,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,312.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,8,"(38.997, -105.549)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,56,"(42.9984, -107.552)"
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,34,"(40.1987, -74.6768)"
2014,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Hispanic,T2,12,"(28.6588, -82.497)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,22,"(31.0964, -92.0302)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,37,"(35.5475, -79.4019)"
2014,RI,Rhode Island,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,314,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,44,"(41.682, -71.5617)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,315.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,19,"(42.076, -93.5022)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,316.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,47,"(35.8465, -86.3351)"
2014,CO,Colorado,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,316.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,8,"(38.997, -105.549)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,32,"(39.352, -116.65)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,19,"(42.076, -93.5022)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Asian and Pacific Islander,T2,5,"(34.8982, -92.434)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,13,"(32.6549, -83.4547)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,318.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,6,"(37.2414, -119.601)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,319.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,47,"(35.8465, -86.3351)"
2014,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,319.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,25,"(42.2573, -71.8024)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,321.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,32,"(39.352, -116.65)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,321.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,6,"(37.2414, -119.601)"
2014,CO,Colorado,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,323.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,8,"(38.997, -105.549)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,324,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,10,"(38.9952, -75.5014)"
2014,RI,Rhode Island,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,324.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,44,"(41.682, -71.5617)"
2014,AK,Alaska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,2,"(64.3173, -152.571)"
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,34,"(40.1987, -74.6768)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,55,"(44.6333, -90.0068)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,56,"(42.9984, -107.552)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,327.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,45,"(33.9187, -80.9014)"
2014,OR,Oregon,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,327.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,41,"(43.9313, -120.554)"
2014,MD,Maryland,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,328.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,24,"(39.0648, -76.82)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,328.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,10,"(38.9952, -75.5014)"
2014,OR,Oregon,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,328.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,41,"(43.9313, -120.554)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,329.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,22,"(31.0964, -92.0302)"
2014,MD,Maryland,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,330.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,24,"(39.0648, -76.82)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,17,"(40.0644, -89.2034)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,48,"(31.4906, -99.3517)"
2014,AZ,Arizona,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,4,"(34.2921, -111.664)"
2014,OR,Oregon,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,41,"(43.9313, -120.554)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,17,"(40.0644, -89.2034)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Hispanic,T2,36,"(42.9465, -75.512)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,331.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Hispanic,T2,35,"(34.4228, -106.102)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,332.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Hispanic,T2,26,"(44.3371, -85.4387)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,333.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,American Indian and Alaskan Native,T2,28,"(32.7577, -89.6646)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,333.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,18,"(39.9128, -86.2757)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,5,"(34.8982, -92.434)"
2014,FL,Florida,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,12,"(28.6588, -82.497)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,45,"(33.9187, -80.9014)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,335,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,35,"(34.4228, -106.102)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,335.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Hispanic,T2,48,"(31.4906, -99.3517)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,335.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,5,"(34.8982, -92.434)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,337.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,42,"(40.8749, -77.8022)"
2014,NE,Nebraska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,31,"(41.5228, -99.8085)"
2014,AZ,Arizona,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,4,"(34.2921, -111.664)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,6,"(37.2414, -119.601)"
2014,UT,Utah,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,49,"(39.3231, -111.676)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,339.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,39,"(40.2882, -82.7866)"
2014,NE,Nebraska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,339.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,31,"(41.5228, -99.8085)"
2014,CO,Colorado,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,339.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,8,"(38.997, -105.549)"
2014,RI,Rhode Island,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,340.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,44,"(41.682, -71.5617)"
2014,OR,Oregon,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,340.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,41,"(43.9313, -120.554)"
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,342.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,34,"(40.1987, -74.6768)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,342.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,42,"(40.8749, -77.8022)"
2014,AK,Alaska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,342.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,2,"(64.3173, -152.571)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,343.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,48,"(31.4906, -99.3517)"
2014,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,344.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Hispanic,T2,15,"(20.2408, -156.326)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,344.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,19,"(42.076, -93.5022)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,344.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,28,"(32.7577, -89.6646)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,344.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,42,"(40.8749, -77.8022)"
2014,WA,Washington,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,345,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,53,"(47.378, -120.428)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,345.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,45,"(33.9187, -80.9014)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,347.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,13,"(32.6549, -83.4547)"
2014,UT,Utah,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,347.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,49,"(39.3231, -111.676)"
2014,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,348.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Asian and Pacific Islander,T2,15,"(20.2408, -156.326)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,348.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,13,"(32.6549, -83.4547)"
2014,ND,North Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,348.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,38,"(47.4471, -100.47)"
2014,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,349.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,10,"(38.9952, -75.5014)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,349.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,48,"(31.4906, -99.3517)"
2014,MA,Massachusetts,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,350.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,25,"(42.2573, -71.8024)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,351.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,White,T2,1,"(32.7949, -86.8267)"
2014,AZ,Arizona,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,351.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,4,"(34.2921, -111.664)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,352.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,35,"(34.4228, -106.102)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,352.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,36,"(42.9465, -75.512)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,353.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,all,T2,1,"(32.7949, -86.8267)"
2014,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,353.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,15,"(20.2408, -156.326)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,354.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,36,"(42.9465, -75.512)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,354.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,17,"(40.0644, -89.2034)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,354.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,37,"(35.5475, -79.4019)"
2014,AZ,Arizona,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,355.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,4,"(34.2921, -111.664)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,355.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,18,"(39.9128, -86.2757)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,356.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,20,"(38.4828, -98.384)"
2014,ND,North Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,357,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,38,"(47.4471, -100.47)"
2014,WA,Washington,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,357.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,53,"(47.378, -120.428)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,357.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,18,"(39.9128, -86.2757)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,358.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,female,Race/Ethnicity,Black,T2,29,"(38.3641, -92.4798)"
2014,NM,New Mexico,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,359.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,35,"(34.4228, -106.102)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,360.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,6,"(37.2414, -119.601)"
2014,NH,New Hampshire,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,361.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,33,"(43.6834, -71.5794)"
2014,AK,Alaska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,362.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,2,"(64.3173, -152.571)"
